record_id,pair,source_phrase_clean,target_phrase_clean,action,reference_status,reason,ildrf_source_found,ildrf_reference_files,ildrf_chinese_glosses,glosbe_targets_for_source,mapping_evidence,xml_record_id,xml_target_text,xml_translation_ver,source_url,raw_path
GLOSBE_DICT_57e58e2d11a51587,"xsy,en",some:ez,driving,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,駕駛,driving,,GLOSBE_DICT_GROUP_17f763c133f9815a,driving,primary,https://glosbe.com/xsy/en/some%3Aez,data/raw/html/static/xsy_en/some%3Aez.html
GLOSBE_DICT_1aa1ba881f4c2ce9,"xsy,en",sowana:,garlic,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,蒜,garlic,,GLOSBE_DICT_GROUP_48b7375b31996f22,garlic,primary,https://glosbe.com/xsy/en/sowana%3A,data/raw/html/static/xsy_en/sowana%3A.html
GLOSBE_DICT_b0ce531ade146b21,"xsy,en",sowiz,hatch,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,孵蛋,hatch,,GLOSBE_DICT_GROUP_915d36e63d18d62f,hatch,primary,https://glosbe.com/xsy/en/sowiz,data/raw/html/static/xsy_en/sowiz.html
GLOSBE_DICT_866b678b1811af50,"xsy,en",ta'oe'aen,house,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,house,,GLOSBE_DICT_GROUP_8b4288ac424eb641,house,primary,https://glosbe.com/xsy/en/ta%27oe%27aen,data/raw/html/static/xsy_en/ta%27oe%27aen.html
GLOSBE_DICT_5e8ee79247b34fda,"xsy,en",ta'owaw,alcoholic,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,酒鬼（泰雅語借詞）,alcoholic,鬼; 酒鬼,GLOSBE_DICT_GROUP_814a2242bde1e201,alcoholic,primary,https://glosbe.com/xsy/en/ta%27owaw,data/raw/html/static/xsy_en/ta%27owaw.html
GLOSBE_DICT_7e78e13bcbe08ef2,"xsy,en",taboka',passion fruit,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,百香果,passion fruit,,GLOSBE_DICT_GROUP_5ceb0bed40416a60,passion fruit,primary,https://glosbe.com/xsy/en/taboka%27,data/raw/html/static/xsy_en/taboka%27.html
GLOSBE_DICT_2468cd7e827e3d7f,"xsy,en",tabowil,cucumber,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,黃瓜（胡瓜）,cucumber,,GLOSBE_DICT_GROUP_d4268631da29d885,cucumber,primary,https://glosbe.com/xsy/en/tabowil,data/raw/html/static/xsy_en/tabowil.html
GLOSBE_DICT_3c3ef51c881cd75a,"xsy,en",tae'aes,put down,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,放下,put down,,GLOSBE_DICT_GROUP_ddf01a9ef255d145,put down,primary,https://glosbe.com/xsy/en/tae%27aes,data/raw/html/static/xsy_en/tae%27aes.html
GLOSBE_DICT_90c88033833be196,"xsy,en",taetae',chew,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,咀嚼,chew,,GLOSBE_DICT_GROUP_c44d60943e36b7ab,chew,primary,https://glosbe.com/xsy/en/taetae%27,data/raw/html/static/xsy_en/taetae%27.html
GLOSBE_DICT_8b6ee2527e0d6e5d,"xsy,en",tahoki',chairperson,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,"校長; 老闆,帶路的人（日語借詞）; 長官",chairperson,人; 長官; 校長; 老闆; 路; 帶路的人,GLOSBE_DICT_GROUP_e118e249440e1c9e,chairperson,primary,https://glosbe.com/xsy/en/tahoki%27,data/raw/html/static/xsy_en/tahoki%27.html
GLOSBE_DICT_df29dcc0fba35031,"xsy,en",talawsan,bergamot,keep_in_xml,different_from_mapping,ildrf_source_attested_target_differs_from_mapping,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,檸檬,bergamot; lemon,檸檬,GLOSBE_DICT_GROUP_ba3607eb6af91bcc,bergamot,primary,https://glosbe.com/xsy/en/talawsan,data/raw/html/static/xsy_en/talawsan.html
GLOSBE_DICT_d2c86590c7bf2290,"xsy,en",talawsan,lemon,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,檸檬,bergamot; lemon,檸檬,GLOSBE_DICT_GROUP_ba3607eb6af91bcc,lemon,alt,https://glosbe.com/xsy/en/talawsan,data/raw/html/static/xsy_en/talawsan.html
GLOSBE_DICT_ec60838174463327,"xsy,en",tali',bitter melon,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,苦瓜,bitter melon,,GLOSBE_DICT_GROUP_b5d5288b019001f7,bitter melon,primary,https://glosbe.com/xsy/en/tali%27,data/raw/html/static/xsy_en/tali%27.html
GLOSBE_DICT_ce7c3634c1b694c1,"xsy,en",talka:,table,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,桌子,table,,GLOSBE_DICT_GROUP_68fccbb418c06059,table,primary,https://glosbe.com/xsy/en/talka%3A,data/raw/html/static/xsy_en/talka%3A.html
GLOSBE_DICT_49ee40fe160bffbc,"xsy,en",tangoray,idiot,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,大傻瓜,idiot,,GLOSBE_DICT_GROUP_cc558ca6c80aa75b,idiot,primary,https://glosbe.com/xsy/en/tangoray,data/raw/html/static/xsy_en/tangoray.html
GLOSBE_DICT_897e80ba445f9347,"xsy,en",tanowan,keg,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,水桶,keg,,GLOSBE_DICT_GROUP_d21ce5f0a469ac63,keg,primary,https://glosbe.com/xsy/en/tanowan,data/raw/html/static/xsy_en/tanowan.html
GLOSBE_DICT_165b309bb03441df,"xsy,en",tata:a',chicken,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,雞,chicken,,GLOSBE_DICT_GROUP_005362d1d43f3abb,chicken,primary,https://glosbe.com/xsy/en/tata%3Aa%27,data/raw/html/static/xsy_en/tata%3Aa%27.html
GLOSBE_DICT_49f0ced7f026975c,"xsy,en",tatabo:,bait,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,餌; 餵的東西,bait,,GLOSBE_DICT_GROUP_fff56ddadc982aee,bait,primary,https://glosbe.com/xsy/en/tatabo%3A,data/raw/html/static/xsy_en/tatabo%3A.html
GLOSBE_DICT_2c3ee08a85225fad,"xsy,en",tatae'aes,break up,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,分手,break up,手; 分手,GLOSBE_DICT_GROUP_01c6135983df14ae,break up,primary,https://glosbe.com/xsy/en/tatae%27aes,data/raw/html/static/xsy_en/tatae%27aes.html
GLOSBE_DICT_d236457fe974fa7c,"xsy,en",tatangoe',beak,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,互啄; 十字鎬; 雞嘴,beak; hoe,十字鎬; 雞嘴,GLOSBE_DICT_GROUP_02653de8d75f86e7,beak,primary,https://glosbe.com/xsy/en/tatangoe%27,data/raw/html/static/xsy_en/tatangoe%27.html
GLOSBE_DICT_8218f810bee2183d,"xsy,en",tatangoe',hoe,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,互啄; 十字鎬; 雞嘴,beak; hoe,十字鎬; 雞嘴,GLOSBE_DICT_GROUP_02653de8d75f86e7,hoe,alt,https://glosbe.com/xsy/en/tatangoe%27,data/raw/html/static/xsy_en/tatangoe%27.html
GLOSBE_DICT_1e6610c05fe2399b,"xsy,en",tateleng,cactus,keep_in_xml,different_from_mapping,ildrf_source_attested_target_differs_from_mapping,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,針狀物,cactus; thorn,針狀物,GLOSBE_DICT_GROUP_11493a1da205cd56,cactus,primary,https://glosbe.com/xsy/en/tateleng,data/raw/html/static/xsy_en/tateleng.html
GLOSBE_DICT_6d5b37822c37a0c0,"xsy,en",tateleng,thorn,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,針狀物,cactus; thorn,針狀物,GLOSBE_DICT_GROUP_11493a1da205cd56,thorn,alt,https://glosbe.com/xsy/en/tateleng,data/raw/html/static/xsy_en/tateleng.html
GLOSBE_DICT_166aa9f4775bd627,"xsy,en",tatikot,scare,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,嚇人,scare,人; 嚇人,GLOSBE_DICT_GROUP_b27b3aff820c4301,scare,primary,https://glosbe.com/xsy/en/tatikot,data/raw/html/static/xsy_en/tatikot.html
GLOSBE_DICT_b5085ccb33c435a3,"xsy,en",tatoba',pesticide,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,毒; 蕗籐,pesticide,,GLOSBE_DICT_GROUP_df1dcd06fe62c22b,pesticide,primary,https://glosbe.com/xsy/en/tatoba%27,data/raw/html/static/xsy_en/tatoba%27.html
GLOSBE_DICT_e3607303015d5ca2,"xsy,en",tawho:,tofu,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,豆腐（華語借詞）,tofu,,GLOSBE_DICT_GROUP_b3c97f787e7f9792,tofu,primary,https://glosbe.com/xsy/en/tawho%3A,data/raw/html/static/xsy_en/tawho%3A.html
GLOSBE_DICT_5d40b90e872f572e,"xsy,en",tawmo',banana,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,香蕉,banana,,GLOSBE_DICT_GROUP_9acb930a3eadea9f,banana,primary,https://glosbe.com/xsy/en/tawmo%27,data/raw/html/static/xsy_en/tawmo%27.html
GLOSBE_DICT_7dc6de4d07344c82,"xsy,en",tawtaw,peanut,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,花生,peanut,,GLOSBE_DICT_GROUP_4af166caf361e26d,peanut,primary,https://glosbe.com/xsy/en/tawtaw,data/raw/html/static/xsy_en/tawtaw.html
GLOSBE_DICT_ffb452192b9ab8b8,"xsy,en",tawtawmo'an,banana plantation,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,香蕉園,banana plantation,,GLOSBE_DICT_GROUP_04eaae8db7a0399d,banana plantation,primary,https://glosbe.com/xsy/en/tawtawmo%27an,data/raw/html/static/xsy_en/tawtawmo%27an.html
GLOSBE_DICT_cfc795a78aa7698c,"xsy,en",tawyo:,soy sauce,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,醬油; 醬油（客語借詞）,soy sauce,,GLOSBE_DICT_GROUP_f885b441dca2bdde,soy sauce,primary,https://glosbe.com/xsy/en/tawyo%3A,data/raw/html/static/xsy_en/tawyo%3A.html
GLOSBE_DICT_8e5aedd56f5dfc98,"xsy,en",taypae',Taipei,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,台北（中文借詞）,Taipei,,GLOSBE_DICT_GROUP_9f3c70e9246260e1,Taipei,primary,https://glosbe.com/xsy/en/taypae%27,data/raw/html/static/xsy_en/taypae%27.html
GLOSBE_DICT_060baca2cf788170,"xsy,en",taypin wasal,Pacific Ocean,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,太平洋,Pacific Ocean,,GLOSBE_DICT_GROUP_a30ef2ec8d70323d,Pacific Ocean,primary,https://glosbe.com/xsy/en/taypin%20wasal,data/raw/html/static/xsy_en/taypin%20wasal.html
GLOSBE_DICT_7e200bde8c3497b3,"xsy,en",taywan,Taiwan,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,Taiwan,,GLOSBE_DICT_GROUP_36b35ad0b06bf744,Taiwan,primary,https://glosbe.com/xsy/en/taywan,data/raw/html/static/xsy_en/taywan.html
GLOSBE_DICT_f1ee0a51b8d0e2ec,"xsy,en",te:beS,beech,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,櫸木,beech,,GLOSBE_DICT_GROUP_9c30248366dcf65c,beech,primary,https://glosbe.com/xsy/en/te%3AbeS,data/raw/html/static/xsy_en/te%3AbeS.html
GLOSBE_DICT_a5ec5c5671ff06e3,"xsy,en",temeleng,prick,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,刺,prick,,GLOSBE_DICT_GROUP_b667d01a2d475049,prick,primary,https://glosbe.com/xsy/en/temeleng,data/raw/html/static/xsy_en/temeleng.html
GLOSBE_DICT_033182408e9140bb,"xsy,en",tepeS,spit,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,吐口水,spit,,GLOSBE_DICT_GROUP_49bc92b074be61dc,spit,primary,https://glosbe.com/xsy/en/tepeS,data/raw/html/static/xsy_en/tepeS.html
GLOSBE_DICT_d560d585f1771bac,"xsy,en",ti:il,hang,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,吊,hang,,GLOSBE_DICT_GROUP_c19155b21de8cda1,hang,primary,https://glosbe.com/xsy/en/ti%3Ail,data/raw/html/static/xsy_en/ti%3Ail.html
GLOSBE_DICT_0bf781c093472268,"xsy,en",tial,belly,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,belly,,GLOSBE_DICT_GROUP_ae71c261c353cae7,belly,primary,https://glosbe.com/xsy/en/tial,data/raw/html/static/xsy_en/tial.html
GLOSBE_DICT_c9dd6dbaee4dee76,"xsy,en",tihae'o: 'ilaS,Last quarter,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,下弦月,Last quarter,,GLOSBE_DICT_GROUP_c1c4f8ec08a8557d,Last quarter,primary,https://glosbe.com/xsy/en/tihae%27o%3A%20%27ilaS,data/raw/html/static/xsy_en/tihae%27o%3A%20%27ilaS.html
GLOSBE_DICT_184576dc82c80079,"xsy,en",tikot,afraid,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,害怕,afraid,,GLOSBE_DICT_GROUP_f9a227ef1956eb70,afraid,primary,https://glosbe.com/xsy/en/tikot,data/raw/html/static/xsy_en/tikot.html
GLOSBE_DICT_9d1f7c0ffeb25b76,"xsy,en",tilibi:,television,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,電視; 電視（日語借詞）,television,,GLOSBE_DICT_GROUP_089cf5148c442b05,television,primary,https://glosbe.com/xsy/en/tilibi%3A,data/raw/html/static/xsy_en/tilibi%3A.html
GLOSBE_DICT_ac8b99d911ead026,"xsy,en",timo',salt,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,鹽; 鹽巴,salt,,GLOSBE_DICT_GROUP_74cf2d14e6cbb5f9,salt,primary,https://glosbe.com/xsy/en/timo%27,data/raw/html/static/xsy_en/timo%27.html
GLOSBE_DICT_c05ab262b892e9a3,"xsy,en",tinakleheh wazwaz hinola',diameter,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,直徑,diameter,,GLOSBE_DICT_GROUP_7fba7f27c90b578a,diameter,primary,https://glosbe.com/xsy/en/tinakleheh%20wazwaz%20hinola%27,data/raw/html/static/xsy_en/tinakleheh%20wazwaz%20hinola%27.html
GLOSBE_DICT_1707e461f0acabb7,"xsy,en",tinakleheh wazwaz tiniSepe:,radius,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,半徑,radius,,GLOSBE_DICT_GROUP_116e0938b8a32b23,radius,primary,https://glosbe.com/xsy/en/tinakleheh%20wazwaz%20tiniSepe%3A,data/raw/html/static/xsy_en/tinakleheh%20wazwaz%20tiniSepe%3A.html
GLOSBE_DICT_558cf4858a786249,"xsy,en",tinal'oemaeh,year,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,年; 歲; 耕田（完成）,year,年,GLOSBE_DICT_GROUP_aa80baca091e4553,year,primary,https://glosbe.com/xsy/en/tinal%27oemaeh,data/raw/html/static/xsy_en/tinal%27oemaeh.html
GLOSBE_DICT_8b1c6dbad3abb6c8,"xsy,en",tinawbon,rice cake,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,糯米糕,rice cake,,GLOSBE_DICT_GROUP_629a8a9f1f9f3589,rice cake,primary,https://glosbe.com/xsy/en/tinawbon,data/raw/html/static/xsy_en/tinawbon.html
GLOSBE_DICT_8dc9b09782ecba8a,"xsy,en",tiniS'aliyaS,radiation,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,輻射,radiation,,GLOSBE_DICT_GROUP_428c452a0849ed57,radiation,primary,https://glosbe.com/xsy/en/tiniS%27aliyaS,data/raw/html/static/xsy_en/tiniS%27aliyaS.html
GLOSBE_DICT_9350390ec0952aa5,"xsy,en",tiniShahila:,Ultraviolet,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,紫外線,Ultraviolet,,GLOSBE_DICT_GROUP_4841b820359a3d8f,Ultraviolet,primary,https://glosbe.com/xsy/en/tiniShahila%3A,data/raw/html/static/xsy_en/tiniShahila%3A.html
GLOSBE_DICT_9294e6e7eea92d0e,"xsy,en",tiniSngangilaeh,Infrared,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,紅外線,Infrared,,GLOSBE_DICT_GROUP_80832c391b1af40c,Infrared,primary,https://glosbe.com/xsy/en/tiniSngangilaeh,data/raw/html/static/xsy_en/tiniSngangilaeh.html
GLOSBE_DICT_ea9f1a64d6ff403f,"xsy,en",tiniway,hammock,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,吊掛（完成）,hammock,,GLOSBE_DICT_GROUP_61bc58f6609a3e88,hammock,primary,https://glosbe.com/xsy/en/tiniway,data/raw/html/static/xsy_en/tiniway.html
GLOSBE_DICT_a2d05658741ec611,"xsy,en",tinoSopat o ’aehae’,quarter,keep_in_xml,different_from_mapping,ildrf_source_attested_target_differs_from_mapping,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,四分之一(數量),quarter,一,GLOSBE_DICT_GROUP_cd70029af53b3a98,quarter,primary,https://glosbe.com/xsy/en/tinoSopat%20o%20%E2%80%99aehae%E2%80%99,data/raw/html/static/xsy_en/tinoSopat%20o%20%E2%80%99aehae%E2%80%99.html
GLOSBE_DICT_8bcd804fee472be9,"xsy,en",tinosas'i:,nickname,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,外號（同tawsas'i:）,nickname,,GLOSBE_DICT_GROUP_a620e00cee4f85ae,nickname,primary,https://glosbe.com/xsy/en/tinosas%27i%3A,data/raw/html/static/xsy_en/tinosas%27i%3A.html
GLOSBE_DICT_90df4a398cc6c732,"xsy,en",to:o',three,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,三; 三（數字）,three,,GLOSBE_DICT_GROUP_b97b545b67cb2015,three,primary,https://glosbe.com/xsy/en/to%3Ao%27,data/raw/html/static/xsy_en/to%3Ao%27.html
GLOSBE_DICT_2f262b04c18babb7,"xsy,en",tola',eel,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,鰻魚,eel,,GLOSBE_DICT_GROUP_75b7b3f86668b471,eel,primary,https://glosbe.com/xsy/en/tola%27,data/raw/html/static/xsy_en/tola%27.html
GLOSBE_DICT_00c68bc48e0dcf02,"xsy,en",tono',brain,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,撞到; 腦; （撞）,brain,,GLOSBE_DICT_GROUP_96c662da40f5d6dd,brain,primary,https://glosbe.com/xsy/en/tono%27,data/raw/html/static/xsy_en/tono%27.html
GLOSBE_DICT_c191906b68c9036e,"xsy,en",toroe',guide,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,指引,guide,,GLOSBE_DICT_GROUP_171ae74ac6e7ee37,guide,primary,https://glosbe.com/xsy/en/toroe%27,data/raw/html/static/xsy_en/toroe%27.html
GLOSBE_DICT_75da898760757e20,"xsy,en",tortoroe'en,taught,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,教導（受事）,taught,,GLOSBE_DICT_GROUP_b0b948885b8b48b0,taught,primary,https://glosbe.com/xsy/en/tortoroe%27en,data/raw/html/static/xsy_en/tortoroe%27en.html
GLOSBE_DICT_151c304b6c282fce,"xsy,en",towak,bark,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,樹皮,bark,樹; 樹皮,GLOSBE_DICT_GROUP_0a28cfbd59cdff53,bark,primary,https://glosbe.com/xsy/en/towak,data/raw/html/static/xsy_en/towak.html
GLOSBE_DICT_8d9c34f457f5617b,"xsy,en",towes,penis,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,陰莖,penis,,GLOSBE_DICT_GROUP_3db21496329e8075,penis,primary,https://glosbe.com/xsy/en/towes,data/raw/html/static/xsy_en/towes.html
GLOSBE_DICT_c073500fc3f7da09,"xsy,en",wa'ae',deer,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,水鹿; 鹿,deer,,GLOSBE_DICT_GROUP_b1c1fbf00b071a45,deer,primary,https://glosbe.com/xsy/en/wa%27ae%27,data/raw/html/static/xsy_en/wa%27ae%27.html
GLOSBE_DICT_f8ea6ff398942880,"xsy,en",wa'ay,thread,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,thread,,GLOSBE_DICT_GROUP_3d3f7a0db4cd48c4,thread,primary,https://glosbe.com/xsy/en/wa%27ay,data/raw/html/static/xsy_en/wa%27ay.html
GLOSBE_DICT_704fcc8d4cb6e88d,"xsy,en",wa'is,ability,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,力量,ability; strength,力量,GLOSBE_DICT_GROUP_4c81a58087ad86ad,ability,primary,https://glosbe.com/xsy/en/wa%27is,data/raw/html/static/xsy_en/wa%27is.html
GLOSBE_DICT_74579fda18050639,"xsy,en",wa'is,strength,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,力量,ability; strength,力量,GLOSBE_DICT_GROUP_4c81a58087ad86ad,strength,alt,https://glosbe.com/xsy/en/wa%27is,data/raw/html/static/xsy_en/wa%27is.html
GLOSBE_DICT_ee62221daf64295f,"xsy,en",wa'isan,expensive,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,強; 貴,expensive; strong,強; 貴,GLOSBE_DICT_GROUP_fbf21c3d1a47db54,expensive,primary,https://glosbe.com/xsy/en/wa%27isan,data/raw/html/static/xsy_en/wa%27isan.html
GLOSBE_DICT_1bad17509c2b86aa,"xsy,en",wa'isan,strong,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,強; 貴,expensive; strong,強; 貴,GLOSBE_DICT_GROUP_fbf21c3d1a47db54,strong,alt,https://glosbe.com/xsy/en/wa%27isan,data/raw/html/static/xsy_en/wa%27isan.html
GLOSBE_DICT_592807c40dd31491,"xsy,en",wakit,call,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,扭轉,call,,GLOSBE_DICT_GROUP_1f62c0fabe680cec,call,primary,https://glosbe.com/xsy/en/wakit,data/raw/html/static/xsy_en/wakit.html
GLOSBE_DICT_9507b3faf88b76e8,"xsy,en",walo',sugar,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,糖; 蜜,sugar,,GLOSBE_DICT_GROUP_1893530d4271da64,sugar,primary,https://glosbe.com/xsy/en/walo%27,data/raw/html/static/xsy_en/walo%27.html
